Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
costa-rica,Costa Rica,"<p>Travel eSIM data plan for Costa Rica.</p>
<p>If you already have a Telna eSIM from us, this purchase will be added as a top-up to your existing eSIM. If this is your first purchase, we will email your QR code after payment.</p>",Quebec eSIM,,eSIM,"Costa Rica, eSIM, Telna",false,Type de forfait,Nouvelle eSIM,,Forfait,1GB / 5 Days,,,,,TELNA-NEW-COSTA-RICA-1GB-5D,0.0,,9999,continue,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,active
costa-rica,,,,,,,false,,Recharge,,,1GB / 5 Days,,,,,TELNA-TOPUP-COSTA-RICA-1GB-5D,0.0,,9999,continue,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Nouvelle eSIM,,,1GB / 10 Days,,,,,TELNA-NEW-COSTA-RICA-1GB-10D,0.0,,9999,continue,manual,5.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Recharge,,,1GB / 10 Days,,,,,TELNA-TOPUP-COSTA-RICA-1GB-10D,0.0,,9999,continue,manual,5.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Nouvelle eSIM,,,1GB / 15 Days,,,,,TELNA-NEW-COSTA-RICA-1GB-15D,0.0,,9999,continue,manual,6.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Recharge,,,1GB / 15 Days,,,,,TELNA-TOPUP-COSTA-RICA-1GB-15D,0.0,,9999,continue,manual,6.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Nouvelle eSIM,,,1GB / 30 Days,,,,,TELNA-NEW-COSTA-RICA-1GB-30D,0.0,,9999,continue,manual,8.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Recharge,,,1GB / 30 Days,,,,,TELNA-TOPUP-COSTA-RICA-1GB-30D,0.0,,9999,continue,manual,8.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Nouvelle eSIM,,,3GB / 5 Days,,,,,TELNA-NEW-COSTA-RICA-3GB-5D,0.0,,9999,continue,manual,13.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Recharge,,,3GB / 5 Days,,,,,TELNA-TOPUP-COSTA-RICA-3GB-5D,0.0,,9999,continue,manual,13.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Nouvelle eSIM,,,3GB / 10 Days,,,,,TELNA-NEW-COSTA-RICA-3GB-10D,0.0,,9999,continue,manual,14.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Recharge,,,3GB / 10 Days,,,,,TELNA-TOPUP-COSTA-RICA-3GB-10D,0.0,,9999,continue,manual,14.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Nouvelle eSIM,,,3GB / 15 Days,,,,,TELNA-NEW-COSTA-RICA-3GB-15D,0.0,,9999,continue,manual,14.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Recharge,,,3GB / 15 Days,,,,,TELNA-TOPUP-COSTA-RICA-3GB-15D,0.0,,9999,continue,manual,14.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Nouvelle eSIM,,,3GB / 30 Days,,,,,TELNA-NEW-COSTA-RICA-3GB-30D,0.0,,9999,continue,manual,17.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Recharge,,,3GB / 30 Days,,,,,TELNA-TOPUP-COSTA-RICA-3GB-30D,0.0,,9999,continue,manual,17.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Nouvelle eSIM,,,5GB / 5 Days,,,,,TELNA-NEW-COSTA-RICA-5GB-5D,0.0,,9999,continue,manual,23.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Recharge,,,5GB / 5 Days,,,,,TELNA-TOPUP-COSTA-RICA-5GB-5D,0.0,,9999,continue,manual,23.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Nouvelle eSIM,,,5GB / 10 Days,,,,,TELNA-NEW-COSTA-RICA-5GB-10D,0.0,,9999,continue,manual,24.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Recharge,,,5GB / 10 Days,,,,,TELNA-TOPUP-COSTA-RICA-5GB-10D,0.0,,9999,continue,manual,24.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Nouvelle eSIM,,,5GB / 15 Days,,,,,TELNA-NEW-COSTA-RICA-5GB-15D,0.0,,9999,continue,manual,24.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Recharge,,,5GB / 15 Days,,,,,TELNA-TOPUP-COSTA-RICA-5GB-15D,0.0,,9999,continue,manual,24.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Nouvelle eSIM,,,5GB / 30 Days,,,,,TELNA-NEW-COSTA-RICA-5GB-30D,0.0,,9999,continue,manual,27.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Recharge,,,5GB / 30 Days,,,,,TELNA-TOPUP-COSTA-RICA-5GB-30D,0.0,,9999,continue,manual,27.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Nouvelle eSIM,,,10GB / 5 Days,,,,,TELNA-NEW-COSTA-RICA-10GB-5D,0.0,,9999,continue,manual,40.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Recharge,,,10GB / 5 Days,,,,,TELNA-TOPUP-COSTA-RICA-10GB-5D,0.0,,9999,continue,manual,40.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Nouvelle eSIM,,,10GB / 10 Days,,,,,TELNA-NEW-COSTA-RICA-10GB-10D,0.0,,9999,continue,manual,41.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Recharge,,,10GB / 10 Days,,,,,TELNA-TOPUP-COSTA-RICA-10GB-10D,0.0,,9999,continue,manual,41.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Nouvelle eSIM,,,10GB / 15 Days,,,,,TELNA-NEW-COSTA-RICA-10GB-15D,0.0,,9999,continue,manual,42.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Recharge,,,10GB / 15 Days,,,,,TELNA-TOPUP-COSTA-RICA-10GB-15D,0.0,,9999,continue,manual,42.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Nouvelle eSIM,,,10GB / 30 Days,,,,,TELNA-NEW-COSTA-RICA-10GB-30D,0.0,,9999,continue,manual,46.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Recharge,,,10GB / 30 Days,,,,,TELNA-TOPUP-COSTA-RICA-10GB-30D,0.0,,9999,continue,manual,46.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Nouvelle eSIM,,,20GB / 5 Days,,,,,TELNA-NEW-COSTA-RICA-20GB-5D,0.0,,9999,continue,manual,60.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Recharge,,,20GB / 5 Days,,,,,TELNA-TOPUP-COSTA-RICA-20GB-5D,0.0,,9999,continue,manual,60.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Nouvelle eSIM,,,20GB / 10 Days,,,,,TELNA-NEW-COSTA-RICA-20GB-10D,0.0,,9999,continue,manual,61.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Recharge,,,20GB / 10 Days,,,,,TELNA-TOPUP-COSTA-RICA-20GB-10D,0.0,,9999,continue,manual,61.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Nouvelle eSIM,,,20GB / 15 Days,,,,,TELNA-NEW-COSTA-RICA-20GB-15D,0.0,,9999,continue,manual,62.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Recharge,,,20GB / 15 Days,,,,,TELNA-TOPUP-COSTA-RICA-20GB-15D,0.0,,9999,continue,manual,62.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Nouvelle eSIM,,,20GB / 30 Days,,,,,TELNA-NEW-COSTA-RICA-20GB-30D,0.0,,9999,continue,manual,66.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Recharge,,,20GB / 30 Days,,,,,TELNA-TOPUP-COSTA-RICA-20GB-30D,0.0,,9999,continue,manual,66.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Nouvelle eSIM,,,Unlimited / 5 Days,,,,,TELNA-NEW-COSTA-RICA-UNLIMITED-5D,0.0,,9999,continue,manual,24.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Recharge,,,Unlimited / 5 Days,,,,,TELNA-TOPUP-COSTA-RICA-UNLIMITED-5D,0.0,,9999,continue,manual,24.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Nouvelle eSIM,,,Unlimited / 10 Days,,,,,TELNA-NEW-COSTA-RICA-UNLIMITED-10D,0.0,,9999,continue,manual,54.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Recharge,,,Unlimited / 10 Days,,,,,TELNA-TOPUP-COSTA-RICA-UNLIMITED-10D,0.0,,9999,continue,manual,54.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Nouvelle eSIM,,,Unlimited / 15 Days,,,,,TELNA-NEW-COSTA-RICA-UNLIMITED-15D,0.0,,9999,continue,manual,79.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Recharge,,,Unlimited / 15 Days,,,,,TELNA-TOPUP-COSTA-RICA-UNLIMITED-15D,0.0,,9999,continue,manual,79.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Nouvelle eSIM,,,Unlimited / 30 Days,,,,,TELNA-NEW-COSTA-RICA-UNLIMITED-30D,0.0,,9999,continue,manual,99.99,,false,false,,,,,,,,,false,,,,kg,,,
costa-rica,,,,,,,,,Recharge,,,Unlimited / 30 Days,,,,,TELNA-TOPUP-COSTA-RICA-UNLIMITED-30D,0.0,,9999,continue,manual,99.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,Colombia,"<p>Travel eSIM data plan for Colombia.</p>
<p>If you already have a Telna eSIM from us, this purchase will be added as a top-up to your existing eSIM. If this is your first purchase, we will email your QR code after payment.</p>",Quebec eSIM,,eSIM,"Colombia, eSIM, Telna",false,Type de forfait,Nouvelle eSIM,,Forfait,1GB / 5 Days,,,,,TELNA-NEW-COLOMBIA-1GB-5D,0.0,,9999,continue,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,active
colombia,,,,,,,false,,Recharge,,,1GB / 5 Days,,,,,TELNA-TOPUP-COLOMBIA-1GB-5D,0.0,,9999,continue,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Nouvelle eSIM,,,1GB / 10 Days,,,,,TELNA-NEW-COLOMBIA-1GB-10D,0.0,,9999,continue,manual,5.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Recharge,,,1GB / 10 Days,,,,,TELNA-TOPUP-COLOMBIA-1GB-10D,0.0,,9999,continue,manual,5.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Nouvelle eSIM,,,1GB / 15 Days,,,,,TELNA-NEW-COLOMBIA-1GB-15D,0.0,,9999,continue,manual,6.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Recharge,,,1GB / 15 Days,,,,,TELNA-TOPUP-COLOMBIA-1GB-15D,0.0,,9999,continue,manual,6.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Nouvelle eSIM,,,1GB / 30 Days,,,,,TELNA-NEW-COLOMBIA-1GB-30D,0.0,,9999,continue,manual,8.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Recharge,,,1GB / 30 Days,,,,,TELNA-TOPUP-COLOMBIA-1GB-30D,0.0,,9999,continue,manual,8.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Nouvelle eSIM,,,3GB / 5 Days,,,,,TELNA-NEW-COLOMBIA-3GB-5D,0.0,,9999,continue,manual,12.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Recharge,,,3GB / 5 Days,,,,,TELNA-TOPUP-COLOMBIA-3GB-5D,0.0,,9999,continue,manual,12.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Nouvelle eSIM,,,3GB / 10 Days,,,,,TELNA-NEW-COLOMBIA-3GB-10D,0.0,,9999,continue,manual,13.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Recharge,,,3GB / 10 Days,,,,,TELNA-TOPUP-COLOMBIA-3GB-10D,0.0,,9999,continue,manual,13.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Nouvelle eSIM,,,3GB / 15 Days,,,,,TELNA-NEW-COLOMBIA-3GB-15D,0.0,,9999,continue,manual,14.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Recharge,,,3GB / 15 Days,,,,,TELNA-TOPUP-COLOMBIA-3GB-15D,0.0,,9999,continue,manual,14.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Nouvelle eSIM,,,3GB / 30 Days,,,,,TELNA-NEW-COLOMBIA-3GB-30D,0.0,,9999,continue,manual,16.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Recharge,,,3GB / 30 Days,,,,,TELNA-TOPUP-COLOMBIA-3GB-30D,0.0,,9999,continue,manual,16.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Nouvelle eSIM,,,5GB / 5 Days,,,,,TELNA-NEW-COLOMBIA-5GB-5D,0.0,,9999,continue,manual,18.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Recharge,,,5GB / 5 Days,,,,,TELNA-TOPUP-COLOMBIA-5GB-5D,0.0,,9999,continue,manual,18.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Nouvelle eSIM,,,5GB / 10 Days,,,,,TELNA-NEW-COLOMBIA-5GB-10D,0.0,,9999,continue,manual,19.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Recharge,,,5GB / 10 Days,,,,,TELNA-TOPUP-COLOMBIA-5GB-10D,0.0,,9999,continue,manual,19.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Nouvelle eSIM,,,5GB / 15 Days,,,,,TELNA-NEW-COLOMBIA-5GB-15D,0.0,,9999,continue,manual,19.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Recharge,,,5GB / 15 Days,,,,,TELNA-TOPUP-COLOMBIA-5GB-15D,0.0,,9999,continue,manual,19.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Nouvelle eSIM,,,5GB / 30 Days,,,,,TELNA-NEW-COLOMBIA-5GB-30D,0.0,,9999,continue,manual,22.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Recharge,,,5GB / 30 Days,,,,,TELNA-TOPUP-COLOMBIA-5GB-30D,0.0,,9999,continue,manual,22.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Nouvelle eSIM,,,10GB / 5 Days,,,,,TELNA-NEW-COLOMBIA-10GB-5D,0.0,,9999,continue,manual,33.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Recharge,,,10GB / 5 Days,,,,,TELNA-TOPUP-COLOMBIA-10GB-5D,0.0,,9999,continue,manual,33.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Nouvelle eSIM,,,10GB / 10 Days,,,,,TELNA-NEW-COLOMBIA-10GB-10D,0.0,,9999,continue,manual,34.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Recharge,,,10GB / 10 Days,,,,,TELNA-TOPUP-COLOMBIA-10GB-10D,0.0,,9999,continue,manual,34.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Nouvelle eSIM,,,10GB / 15 Days,,,,,TELNA-NEW-COLOMBIA-10GB-15D,0.0,,9999,continue,manual,34.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Recharge,,,10GB / 15 Days,,,,,TELNA-TOPUP-COLOMBIA-10GB-15D,0.0,,9999,continue,manual,34.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Nouvelle eSIM,,,10GB / 30 Days,,,,,TELNA-NEW-COLOMBIA-10GB-30D,0.0,,9999,continue,manual,37.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Recharge,,,10GB / 30 Days,,,,,TELNA-TOPUP-COLOMBIA-10GB-30D,0.0,,9999,continue,manual,37.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Nouvelle eSIM,,,20GB / 5 Days,,,,,TELNA-NEW-COLOMBIA-20GB-5D,0.0,,9999,continue,manual,52.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Recharge,,,20GB / 5 Days,,,,,TELNA-TOPUP-COLOMBIA-20GB-5D,0.0,,9999,continue,manual,52.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Nouvelle eSIM,,,20GB / 10 Days,,,,,TELNA-NEW-COLOMBIA-20GB-10D,0.0,,9999,continue,manual,53.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Recharge,,,20GB / 10 Days,,,,,TELNA-TOPUP-COLOMBIA-20GB-10D,0.0,,9999,continue,manual,53.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Nouvelle eSIM,,,20GB / 15 Days,,,,,TELNA-NEW-COLOMBIA-20GB-15D,0.0,,9999,continue,manual,54.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Recharge,,,20GB / 15 Days,,,,,TELNA-TOPUP-COLOMBIA-20GB-15D,0.0,,9999,continue,manual,54.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Nouvelle eSIM,,,20GB / 30 Days,,,,,TELNA-NEW-COLOMBIA-20GB-30D,0.0,,9999,continue,manual,58.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Recharge,,,20GB / 30 Days,,,,,TELNA-TOPUP-COLOMBIA-20GB-30D,0.0,,9999,continue,manual,58.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Nouvelle eSIM,,,Unlimited / 5 Days,,,,,TELNA-NEW-COLOMBIA-UNLIMITED-5D,0.0,,9999,continue,manual,24.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Recharge,,,Unlimited / 5 Days,,,,,TELNA-TOPUP-COLOMBIA-UNLIMITED-5D,0.0,,9999,continue,manual,24.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Nouvelle eSIM,,,Unlimited / 10 Days,,,,,TELNA-NEW-COLOMBIA-UNLIMITED-10D,0.0,,9999,continue,manual,44.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Recharge,,,Unlimited / 10 Days,,,,,TELNA-TOPUP-COLOMBIA-UNLIMITED-10D,0.0,,9999,continue,manual,44.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Nouvelle eSIM,,,Unlimited / 15 Days,,,,,TELNA-NEW-COLOMBIA-UNLIMITED-15D,0.0,,9999,continue,manual,59.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Recharge,,,Unlimited / 15 Days,,,,,TELNA-TOPUP-COLOMBIA-UNLIMITED-15D,0.0,,9999,continue,manual,59.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Nouvelle eSIM,,,Unlimited / 30 Days,,,,,TELNA-NEW-COLOMBIA-UNLIMITED-30D,0.0,,9999,continue,manual,99.99,,false,false,,,,,,,,,false,,,,kg,,,
colombia,,,,,,,,,Recharge,,,Unlimited / 30 Days,,,,,TELNA-TOPUP-COLOMBIA-UNLIMITED-30D,0.0,,9999,continue,manual,99.99,,false,false,,,,,,,,,false,,,,kg,,,
china,China,"<p>Travel eSIM data plan for China.</p>
<p>If you already have a Telna eSIM from us, this purchase will be added as a top-up to your existing eSIM. If this is your first purchase, we will email your QR code after payment.</p>",Quebec eSIM,,eSIM,"China, eSIM, Telna",false,Type de forfait,Nouvelle eSIM,,Forfait,1GB / 5 Days,,,,,TELNA-NEW-CHINA-1GB-5D,0.0,,9999,continue,manual,3.99,,false,false,,,,,,,,,false,,,,kg,,,active
china,,,,,,,false,,Recharge,,,1GB / 5 Days,,,,,TELNA-TOPUP-CHINA-1GB-5D,0.0,,9999,continue,manual,3.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Nouvelle eSIM,,,1GB / 10 Days,,,,,TELNA-NEW-CHINA-1GB-10D,0.0,,9999,continue,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Recharge,,,1GB / 10 Days,,,,,TELNA-TOPUP-CHINA-1GB-10D,0.0,,9999,continue,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Nouvelle eSIM,,,1GB / 15 Days,,,,,TELNA-NEW-CHINA-1GB-15D,0.0,,9999,continue,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Recharge,,,1GB / 15 Days,,,,,TELNA-TOPUP-CHINA-1GB-15D,0.0,,9999,continue,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Nouvelle eSIM,,,1GB / 30 Days,,,,,TELNA-NEW-CHINA-1GB-30D,0.0,,9999,continue,manual,7.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Recharge,,,1GB / 30 Days,,,,,TELNA-TOPUP-CHINA-1GB-30D,0.0,,9999,continue,manual,7.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Nouvelle eSIM,,,3GB / 5 Days,,,,,TELNA-NEW-CHINA-3GB-5D,0.0,,9999,continue,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Recharge,,,3GB / 5 Days,,,,,TELNA-TOPUP-CHINA-3GB-5D,0.0,,9999,continue,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Nouvelle eSIM,,,3GB / 10 Days,,,,,TELNA-NEW-CHINA-3GB-10D,0.0,,9999,continue,manual,5.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Recharge,,,3GB / 10 Days,,,,,TELNA-TOPUP-CHINA-3GB-10D,0.0,,9999,continue,manual,5.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Nouvelle eSIM,,,3GB / 15 Days,,,,,TELNA-NEW-CHINA-3GB-15D,0.0,,9999,continue,manual,6.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Recharge,,,3GB / 15 Days,,,,,TELNA-TOPUP-CHINA-3GB-15D,0.0,,9999,continue,manual,6.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Nouvelle eSIM,,,3GB / 30 Days,,,,,TELNA-NEW-CHINA-3GB-30D,0.0,,9999,continue,manual,8.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Recharge,,,3GB / 30 Days,,,,,TELNA-TOPUP-CHINA-3GB-30D,0.0,,9999,continue,manual,8.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Nouvelle eSIM,,,5GB / 5 Days,,,,,TELNA-NEW-CHINA-5GB-5D,0.0,,9999,continue,manual,5.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Recharge,,,5GB / 5 Days,,,,,TELNA-TOPUP-CHINA-5GB-5D,0.0,,9999,continue,manual,5.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Nouvelle eSIM,,,5GB / 10 Days,,,,,TELNA-NEW-CHINA-5GB-10D,0.0,,9999,continue,manual,6.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Recharge,,,5GB / 10 Days,,,,,TELNA-TOPUP-CHINA-5GB-10D,0.0,,9999,continue,manual,6.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Nouvelle eSIM,,,5GB / 15 Days,,,,,TELNA-NEW-CHINA-5GB-15D,0.0,,9999,continue,manual,7.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Recharge,,,5GB / 15 Days,,,,,TELNA-TOPUP-CHINA-5GB-15D,0.0,,9999,continue,manual,7.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Nouvelle eSIM,,,5GB / 30 Days,,,,,TELNA-NEW-CHINA-5GB-30D,0.0,,9999,continue,manual,9.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Recharge,,,5GB / 30 Days,,,,,TELNA-TOPUP-CHINA-5GB-30D,0.0,,9999,continue,manual,9.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Nouvelle eSIM,,,10GB / 5 Days,,,,,TELNA-NEW-CHINA-10GB-5D,0.0,,9999,continue,manual,12.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Recharge,,,10GB / 5 Days,,,,,TELNA-TOPUP-CHINA-10GB-5D,0.0,,9999,continue,manual,12.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Nouvelle eSIM,,,10GB / 10 Days,,,,,TELNA-NEW-CHINA-10GB-10D,0.0,,9999,continue,manual,13.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Recharge,,,10GB / 10 Days,,,,,TELNA-TOPUP-CHINA-10GB-10D,0.0,,9999,continue,manual,13.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Nouvelle eSIM,,,10GB / 15 Days,,,,,TELNA-NEW-CHINA-10GB-15D,0.0,,9999,continue,manual,14.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Recharge,,,10GB / 15 Days,,,,,TELNA-TOPUP-CHINA-10GB-15D,0.0,,9999,continue,manual,14.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Nouvelle eSIM,,,10GB / 30 Days,,,,,TELNA-NEW-CHINA-10GB-30D,0.0,,9999,continue,manual,16.99,,false,false,,,,,,,,,false,,,,kg,,,
china,,,,,,,,,Recharge,,,10GB / 30 Days,,,,,TELNA-TOPUP-CHINA-10GB-30D,0.0,,9999,continue,manual,16.99,,false,false,,,,,,,,,false,,,,kg,,,
