Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Currency (product.metafields.shopify.currency),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Included / International,Price / International,Compare At Price / International,Included / États-Unis,Price / États-Unis,Compare At Price / États-Unis,Status
barbades,,,,,,,,,10Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,79.95,,false,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
barbades,,,,,,,,,20Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,121.95,,false,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
benin,Benin,"<p><strong>Type de forfait</strong><em><strong> :  eSIM de données. Aucun numéro de téléphone attribué.</strong></em></p>
<p><strong>Période d'achat : <em>30 jours avant l'activation maximum</em></strong></p>
<p><strong>Début de la période de validité : <em>Première connexion au réseau de destination</em></strong></p>
<p><strong>Appareils compatible : <em>Voir la liste <a rel=""noopener"" title=""Appareils compatibles eSIM"" href=""https://quebecesim.ca/pages/appareils-compatibles"" target=""_blank"">ici</a></em></strong></p>
<p><strong>Rechargeable :<em> Oui</em></strong></p>
<p><strong>Point d'accès Wifi : <em>Oui</em></strong></p>
<p><strong>       </strong></p>
<h5>* Illimité MAX : 3Gb par jour. 1MB par secondes après le dépassement de 3Gb. Se renouvelle à chaque jour.</h5>",Québec eSim,Electronics > Communications > Telephony > Mobile & Smart Phone Accessories > Mobile Phone Pre-Paid Cards & SIM Cards,Carte eSim,"",true,Forfaits disponibles,1 Gb / 10 jours,,,,,,,,,0.0,,-1,continue,manual,15.95,,false,true,,,,,,https://cdn.shopify.com/s/files/1/0646/4038/5102/files/benin.png?v=1770059382,1,"",false,Quebecesim / Forfaits eSIM pour vos voyages!,"Quebecesim.ca : Découvrez l'ensemble des forfaits eSIM pour plus de 150 destinations avec Québecesim! Forfaits mondials, régions du monde et par pays.",6030,,,,,,,,,,,,rouge,,,kg,,,true,,,true,,,true,,,active
benin,,,,,,,,,3 Gb / 15 jours,,,,,,,,,0.0,,0,continue,manual,29.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
benin,,,,,,,,,5Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,49.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
bosnie,Bosnie,"<p><strong>Type de forfait</strong><em><strong> :  eSIM de données. Aucun numéro de téléphone attribué.</strong></em></p>
<p><strong>Période d'achat : <em>30 jours avant l'activation maximum</em></strong></p>
<p><strong>Début de la période de validité : <em>Première connexion au réseau de destination</em></strong></p>
<p><strong>Appareils compatible : <em>Voir la liste <a rel=""noopener"" title=""Appareils compatibles eSIM"" href=""https://quebecesim.ca/pages/appareils-compatibles"" target=""_blank"">ici</a></em></strong></p>
<p><strong>Rechargeable :<em> Oui</em></strong></p>
<p><strong>Point d'accès Wifi : <em>Oui</em></strong></p>
<p><strong>       </strong></p>
<h5>* Illimité MAX : 3Gb par jour. 1MB par secondes après le dépassement de 3Gb. Se renouvelle à chaque jour.</h5>",Québec eSim,Electronics > Communications > Telephony > Mobile & Smart Phone Accessories > Mobile Phone Pre-Paid Cards & SIM Cards,Carte eSim,"",true,Forfaits disponibles,1 Gb / 10 jours,,,,,,,,,0.0,,-1,continue,manual,13.95,,false,true,,,,,"",https://cdn.shopify.com/s/files/1/0646/4038/5102/files/bosnia-and-herzegovina.png?v=1770059391,1,"",false,Quebecesim / Forfaits eSIM pour vos voyages!,"Quebecesim.ca : Découvrez l'ensemble des forfaits eSIM pour plus de 150 destinations avec Québecesim! Forfaits mondials, régions du monde et par pays.",6030,,,,,,,,,,,,rouge,,,kg,,,true,,,true,,,true,,,active
bosnie,,,,,,,,,3 Gb / 15 jours,,,,,,,,,0.0,,-2,continue,manual,26.95,,false,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
bosnie,,,,,,,,,5Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,45.95,,false,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
bosnie,,,,,,,,,10Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,73.95,,false,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
bosnie,,,,,,,,,20Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,111.95,,false,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
iles-vierges-britannique,Iles Vierges Britannique,"<p><strong>Type de forfait</strong><em><strong> :  eSIM de données. Aucun numéro de téléphone attribué.</strong></em></p>
<p><strong>Période d'achat : <em>30 jours avant l'activation maximum</em></strong></p>
<p><strong>Début de la période de validité : <em>Première connexion au réseau de destination</em></strong></p>
<p><strong>Appareils compatible : <em>Voir la liste <a href=""https://quebecesim.ca/pages/appareils-compatibles"" title=""Appareils compatibles eSIM"" rel=""noopener"" target=""_blank"">ici</a></em></strong></p>
<p><strong>Rechargeable :<em> Oui</em></strong></p>
<p><strong>Point d'accès Wifi : <em>Oui</em></strong></p>
<p><strong>    <img height=""47"" width=""47"" alt="""" src=""https://cdn.shopify.com/s/files/1/0646/4038/5102/files/telecharger_2.jpg?v=1760951480"">   <img height=""47"" width=""47"" alt="""" src=""https://cdn.shopify.com/s/files/1/0646/4038/5102/files/1000011917.png?v=1764155316""></strong></p>
<h5>* Illimité MAX : 3Gb par jour. 1MB par secondes après le dépassement de 3Gb. Se renouvelle à chaque jour.</h5>",Québec eSim,Electronics > Communications > Telephony > Mobile & Smart Phone Accessories > Mobile Phone Pre-Paid Cards & SIM Cards,Carte eSim,"",true,Forfaits disponibles,1 Gb / 10 jours,,,,,,,,,0.0,,0,continue,manual,15.95,,false,true,,,,,"",https://cdn.shopify.com/s/files/1/0646/4038/5102/files/british-virgin-islands.png?v=1770060584,1,"",false,Quebecesim / Forfaits eSIM pour vos voyages!,"Quebecesim.ca : Découvrez l'ensemble des forfaits eSIM pour plus de 150 destinations avec Québecesim! Forfaits mondials, régions du monde et par pays.",6030,,,,,,,,,,,,rouge,,,kg,,,true,,,true,,,true,,,active
iles-vierges-britannique,,,,,,,,,3 Gb / 15 jours,,,,,,,,,0.0,,0,continue,manual,29.95,,false,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
iles-vierges-britannique,,,,,,,,,5Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,49.95,,false,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
iles-vierges-britannique,,,,,,,,,10Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,79.95,,false,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
iles-vierges-britannique,,,,,,,,,20Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,121.95,,false,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
cap-vert,Cap vert,"<p><strong>Type de forfait</strong><em><strong> :  eSIM de données. Aucun numéro de téléphone attribué.</strong></em></p>
<p><strong>Période d'achat : <em>30 jours avant l'activation maximum</em></strong></p>
<p><strong>Début de la période de validité : <em>Première connexion au réseau de destination</em></strong></p>
<p><strong>Appareils compatible : <em>Voir la liste <a rel=""noopener"" title=""Appareils compatibles eSIM"" href=""https://quebecesim.ca/pages/appareils-compatibles"" target=""_blank"">ici</a></em></strong></p>
<p><strong>Rechargeable :<em> Oui</em></strong></p>
<p><strong>Point d'accès Wifi : <em>Oui</em></strong></p>
<p><strong>       </strong></p>
<h5>* Illimité MAX : 3Gb par jour. 1MB par secondes après le dépassement de 3Gb. Se renouvelle à chaque jour.</h5>",Québec eSim,Electronics > Communications > Telephony > Mobile & Smart Phone Accessories > Mobile Phone Pre-Paid Cards & SIM Cards,Carte eSim,"",true,Forfaits disponibles,1 Gb / 10 jours,,,,,,,,,0.0,,0,continue,manual,15.95,,false,true,,,,,"",https://cdn.shopify.com/s/files/1/0646/4038/5102/files/cape-verde.png?v=1770059397,1,"",false,Quebecesim / Forfaits eSIM pour vos voyages!,"Quebecesim.ca : Découvrez l'ensemble des forfaits eSIM pour plus de 150 destinations avec Québecesim! Forfaits mondials, régions du monde et par pays.",6030,,,,,,,,,,,,rouge,,,kg,,,true,,,true,,,true,,,active
cap-vert,,,,,,,,,3 Gb / 15 jours,,,,,,,,,0.0,,0,continue,manual,29.95,,false,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
cap-vert,,,,,,,,,5Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,49.95,,false,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
macedoine-du-nord,Macédoine du Nord,"<p><strong>Type de forfait</strong><em><strong> :  eSIM de données. Aucun numéro de téléphone attribué.</strong></em></p>
<p><strong>Période d'achat : <em>30 jours avant l'activation maximum</em></strong></p>
<p><strong>Début de la période de validité : <em>Première connexion au réseau de destination</em></strong></p>
<p><strong>Appareils compatible : <em>Voir la liste <a rel=""noopener"" title=""Appareils compatibles eSIM"" href=""https://quebecesim.ca/pages/appareils-compatibles"" target=""_blank"">ici</a></em></strong></p>
<p><strong>Rechargeable :<em> Oui</em></strong></p>
<p><strong>Point d'accès Wifi : <em>Oui</em></strong></p>
<p><strong>      <img src=""https://cdn.shopify.com/s/files/1/0646/4038/5102/files/telecharger_3.jpg?v=1760952409"" alt="""" width=""46"" height=""47""> <img src=""https://cdn.shopify.com/s/files/1/0646/4038/5102/files/1000011916.png?v=1764155325"" alt="""" width=""46"" height=""46""></strong></p>
<h5>* Illimité MAX : 3Gb par jour. 1MB par secondes après le dépassement de 3Gb. Se renouvelle à chaque jour.</h5>",Québec eSim,Electronics > Communications > Telephony > Mobile & Smart Phone Accessories > Mobile Phone Pre-Paid Cards & SIM Cards,Carte eSim,"",true,Types de forfaits,Forfaits eSIM,,Forfaits disponibles,1 Gb / 10 jours,,,,,,0.0,,0,continue,manual,9.95,,false,true,,,,,,https://cdn.shopify.com/s/files/1/0646/4038/5102/files/north-macedonia.png?v=1770059403,1,"",false,Quebecesim / Forfaits eSIM pour vos voyages!,"Quebecesim.ca : Découvrez l'ensemble des forfaits eSIM pour plus de 150 destinations avec Québecesim! Forfaits mondials, régions du monde et par pays.",6030,,,,,,,,,,,,rouge,,,kg,,,true,,,true,,,true,,,active
macedoine-du-nord,,,,,,,,,Forfaits eSIM,,,3 Gb / 15 jours,,,,,,0.0,,0,continue,manual,16.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
macedoine-du-nord,,,,,,,,,Forfaits eSIM,,,5Gb / 30 jours,,,,,,0.0,,0,continue,manual,25.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
macedoine-du-nord,,,,,,,,,Forfaits eSIM,,,10Gb / 30 jours,,,,,,0.0,,0,continue,manual,39.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
macedoine-du-nord,,,,,,,,,Forfaits eSIM,,,20Gb / 30 jours,,,,,,0.0,,0,continue,manual,58.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
macedoine-du-nord,,,,,,,,,Recharges eSIM,,,1 Gb / 10 jours,,,,,,0.0,,0,continue,manual,9.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
macedoine-du-nord,,,,,,,,,Recharges eSIM,,,3 Gb / 15 jours,,,,,,0.0,,0,continue,manual,16.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
macedoine-du-nord,,,,,,,,,Recharges eSIM,,,5Gb / 30 jours,,,,,,0.0,,0,continue,manual,25.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
macedoine-du-nord,,,,,,,,,Recharges eSIM,,,10Gb / 30 jours,,,,,,0.0,,0,continue,manual,39.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
macedoine-du-nord,,,,,,,,,Recharges eSIM,,,20Gb / 30 jours,,,,,,0.0,,0,continue,manual,58.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malawi,Malawi,"<p><strong>Type de forfait</strong><em><strong> :  eSIM de données. Aucun numéro de téléphone attribué.</strong></em></p>
<p><strong>Période d'achat : <em>30 jours avant l'activation maximum</em></strong></p>
<p><strong>Début de la période de validité : <em>Première connexion au réseau de destination</em></strong></p>
<p><strong>Appareils compatible : <em>Voir la liste <a rel=""noopener"" title=""Appareils compatibles eSIM"" href=""https://quebecesim.ca/pages/appareils-compatibles"" target=""_blank"">ici</a></em></strong></p>
<p><strong>Rechargeable :<em> Oui</em></strong></p>
<p><strong>Point d'accès Wifi : <em>Oui</em></strong></p>
<p><strong>       </strong></p>
<h5>* Illimité MAX : 3Gb par jour. 1MB par secondes après le dépassement de 3Gb. Se renouvelle à chaque jour.</h5>",Québec eSim,Electronics > Communications > Telephony > Mobile & Smart Phone Accessories > Mobile Phone Pre-Paid Cards & SIM Cards,Carte eSim,"",true,Forfaits disponibles,1 Gb / 10 jours,,,,,,,,,0.0,,0,continue,manual,17.95,,false,true,,,,,,https://cdn.shopify.com/s/files/1/0646/4038/5102/files/world_3.png?v=1770059435,1,"",false,Quebecesim / Forfaits eSIM pour vos voyages!,"Quebecesim.ca : Découvrez l'ensemble des forfaits eSIM pour plus de 150 destinations avec Québecesim! Forfaits mondials, régions du monde et par pays.",6030,,,,,,,,,,,,rouge,,,kg,,,true,,,true,,,true,,,active
malawi,,,,,,,,,3 Gb / 15 jours,,,,,,,,,0.0,,0,continue,manual,32.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malawi,,,,,,,,,5Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,55.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malawi,,,,,,,,,10Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,90.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
malawi,,,,,,,,,20Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,137.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
pakistan,Pakistan,"<p><strong>Type de forfait</strong><em><strong> :  eSIM de données. Aucun numéro de téléphone attribué.</strong></em></p>
<p><strong>Période d'achat : <em>30 jours avant l'activation maximum</em></strong></p>
<p><strong>Début de la période de validité : <em>Première connexion au réseau de destination</em></strong></p>
<p><strong>Appareils compatible : <em>Voir la liste <a rel=""noopener"" title=""Appareils compatibles eSIM"" href=""https://quebecesim.ca/pages/appareils-compatibles"" target=""_blank"">ici</a></em></strong></p>
<p><strong>Rechargeable :<em> Oui</em></strong></p>
<p><strong>Point d'accès Wifi : <em>Oui</em></strong></p>
<p><strong>       </strong></p>
<h5>* Illimité MAX : 3Gb par jour. 1MB par secondes après le dépassement de 3Gb. Se renouvelle à chaque jour.</h5>",Québec eSim,Electronics > Communications > Telephony > Mobile & Smart Phone Accessories > Mobile Phone Pre-Paid Cards & SIM Cards,Carte eSim,"",true,Forfaits disponibles,1 Gb / 10 jours,,,,,,,,,0.0,,0,continue,manual,7.95,,false,true,,,,,,https://cdn.shopify.com/s/files/1/0646/4038/5102/files/world_4.png?v=1770059442,1,"",false,Quebecesim / Forfaits eSIM pour vos voyages!,"Quebecesim.ca : Découvrez l'ensemble des forfaits eSIM pour plus de 150 destinations avec Québecesim! Forfaits mondials, régions du monde et par pays.",6030,,,,,,,,,,,,rouge,,,kg,,,true,,,true,,,true,,,active
pakistan,,,,,,,,,3 Gb / 15 jours,,,,,,,,,0.0,,0,continue,manual,12.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
pakistan,,,,,,,,,5Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,16.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
pakistan,,,,,,,,,10Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,21.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
pakistan,,,,,,,,,20Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,34.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
rwanda,Rwanda,"<p><strong>Type de forfait</strong><em><strong> :  eSIM de données. Aucun numéro de téléphone attribué.</strong></em></p>
<p><strong>Période d'achat : <em>30 jours avant l'activation maximum</em></strong></p>
<p><strong>Début de la période de validité : <em>Première connexion au réseau de destination</em></strong></p>
<p><strong>Appareils compatible : <em>Voir la liste <a rel=""noopener"" title=""Appareils compatibles eSIM"" href=""https://quebecesim.ca/pages/appareils-compatibles"" target=""_blank"">ici</a></em></strong></p>
<p><strong>Rechargeable :<em> Oui</em></strong></p>
<p><strong>Point d'accès Wifi : <em>Oui</em></strong></p>
<p><strong>       </strong></p>
<h5>* Illimité MAX : 3Gb par jour. 1MB par secondes après le dépassement de 3Gb. Se renouvelle à chaque jour.</h5>",Québec eSim,Electronics > Communications > Telephony > Mobile & Smart Phone Accessories > Mobile Phone Pre-Paid Cards & SIM Cards,Carte eSim,"",true,Forfaits disponibles,1 Gb / 10 jours,,,,,,,,,0.0,,0,continue,manual,33.95,,false,true,,,,,,https://cdn.shopify.com/s/files/1/0646/4038/5102/files/rwanda.png?v=1770059451,1,"",false,Quebecesim / Forfaits eSIM pour vos voyages!,"Quebecesim.ca : Découvrez l'ensemble des forfaits eSIM pour plus de 150 destinations avec Québecesim! Forfaits mondials, régions du monde et par pays.",6030,,,,,,,,,,,,rouge,,,kg,,,true,,,true,,,true,,,active
rwanda,,,,,,,,,3 Gb / 15 jours,,,,,,,,,0.0,,0,continue,manual,69.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
rwanda,,,,,,,,,5Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,120.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
rwanda,,,,,,,,,10Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,200.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
republique-tcheque,République Tchèque,"<p><strong>Type de forfait</strong><em><strong> :  eSIM de données. Aucun numéro de téléphone attribué.</strong></em></p>
<p><strong>Période d'achat : <em>30 jours avant l'activation maximum</em></strong></p>
<p><strong>Début de la période de validité : <em>Première connexion au réseau de destination</em></strong></p>
<p><strong>Appareils compatible : <em>Voir la liste <a rel=""noopener"" title=""Appareils compatibles eSIM"" href=""https://quebecesim.ca/pages/appareils-compatibles"" target=""_blank"">ici</a></em></strong></p>
<p><strong>Rechargeable :<em> Oui</em></strong></p>
<p><strong>Point d'accès Wifi : <em>Oui</em></strong></p>
<p><strong>  <img src=""https://cdn.shopify.com/s/files/1/0646/4038/5102/files/telecharger_1.png?v=1760402475"" alt="""" width=""47"" height=""46"">     <img src=""https://cdn.shopify.com/s/files/1/0646/4038/5102/files/Vodafone.png?v=1749986808"" alt="""" width=""47"" height=""38""><img src=""https://cdn.shopify.com/s/files/1/0646/4038/5102/files/1000011916.png?v=1764155325"" alt="""" width=""47"" height=""47""></strong></p>
<h5>* Illimité MAX : 3Gb par jour. 1MB par secondes après le dépassement de 3Gb. Se renouvelle à chaque jour.</h5>",Québec eSim,Electronics > Communications > Telephony > Mobile & Smart Phone Accessories > Mobile Phone Pre-Paid Cards & SIM Cards,Carte eSim,"",true,Forfaits disponibles,1 Gb / 10 jours,,,,,,,,,0.0,,-3,continue,manual,7.95,,false,true,,,,,,https://cdn.shopify.com/s/files/1/0646/4038/5102/files/czech-republic.png?v=1770059456,1,"",false,Quebecesim / Forfaits eSIM pour vos voyages!,"Quebecesim.ca : Découvrez l'ensemble des forfaits eSIM pour plus de 150 destinations avec Québecesim! Forfaits mondials, régions du monde et par pays.",6030,,,,,,,,,,,,rouge,,,kg,,,true,,,true,,,true,,,active
republique-tcheque,,,,,,,,,3 Gb / 15 jours,,,,,,,,,0.0,,-4,continue,manual,10.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
republique-tcheque,,,,,,,,,5Gb / 30 jours,,,,,,,,,0.0,,-1,continue,manual,15.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
republique-tcheque,,,,,,,,,10Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,22.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
republique-tcheque,,,,,,,,,20Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,33.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
dominique,Dominique,"<p><strong>Type de forfait</strong><em><strong> :  eSIM de données. Aucun numéro de téléphone attribué.</strong></em></p>
<p><strong>Période d'achat : <em>30 jours avant l'activation maximum</em></strong></p>
<p><strong>Début de la période de validité : <em>Première connexion au réseau de destination</em></strong></p>
<p><strong>Appareils compatible : <em>Voir la liste <a rel=""noopener"" title=""Appareils compatibles eSIM"" href=""https://quebecesim.ca/pages/appareils-compatibles"" target=""_blank"">ici</a></em></strong></p>
<p><strong>Rechargeable :<em> Oui</em></strong></p>
<p><strong>Point d'accès Wifi : <em>Oui</em></strong></p>
<p><strong>       </strong></p>
<h5>* Illimité MAX : 3Gb par jour. 1MB par secondes après le dépassement de 3Gb. Se renouvelle à chaque jour.</h5>",Québec eSim,Electronics > Communications > Telephony > Mobile & Smart Phone Accessories > Mobile Phone Pre-Paid Cards & SIM Cards,Carte eSim,"",true,Forfaits disponibles,1 Gb / 10 jours,,,,,,,,,0.0,,0,continue,manual,15.95,,false,true,,,,,,https://cdn.shopify.com/s/files/1/0646/4038/5102/files/dominica.png?v=1770059462,1,"",false,Quebecesim / Forfaits eSIM pour vos voyages!,"Quebecesim.ca : Découvrez l'ensemble des forfaits eSIM pour plus de 150 destinations avec Québecesim! Forfaits mondials, régions du monde et par pays.",6030,,,,,,,,,,,,rouge,,,kg,,,true,,,true,,,true,,,active
dominique,,,,,,,,,3 Gb / 15 jours,,,,,,,,,0.0,,0,continue,manual,29.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
dominique,,,,,,,,,5Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,49.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
dominique,,,,,,,,,10Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,79.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
dominique,,,,,,,,,20Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,121.95,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
iles-feroe,Iles Féroé,"<p><strong>Type de forfait</strong><em><strong> :  eSIM de données. Aucun numéro de téléphone attribué.</strong></em></p>
<p><strong>Période d'achat : <em>30 jours avant l'activation maximum</em></strong></p>
<p><strong>Début de la période de validité : <em>Première connexion au réseau de destination</em></strong></p>
<p><strong>Appareils compatible : <em>Voir la liste <a rel=""noopener"" title=""Appareils compatibles eSIM"" href=""https://quebecesim.ca/pages/appareils-compatibles"" target=""_blank"">ici</a></em></strong></p>
<p><strong>Rechargeable :<em> Oui</em></strong></p>
<p><strong>Point d'accès Wifi : <em>Oui</em></strong></p>
<p><strong>       </strong></p>
<h5>* Illimité MAX : 3Gb par jour. 1MB par secondes après le dépassement de 3Gb. Se renouvelle à chaque jour.</h5>",Québec eSim,Electronics > Communications > Telephony > Mobile & Smart Phone Accessories > Mobile Phone Pre-Paid Cards & SIM Cards,Carte eSim,"",true,Forfaits disponibles,1 Gb / 10 jours,,,,,,,,,0.0,,0,continue,manual,9.95,,false,true,,,,,"",https://cdn.shopify.com/s/files/1/0646/4038/5102/files/faroe-islands.png?v=1770060614,1,"",false,Quebecesim / Forfaits eSIM pour vos voyages!,"Quebecesim.ca : Découvrez l'ensemble des forfaits eSIM pour plus de 150 destinations avec Québecesim! Forfaits mondials, régions du monde et par pays.",6030,,,,,,,,,,,,rouge,,,kg,,,true,,,true,,,true,,,active
iles-feroe,,,,,,,,,3 Gb / 15 jours,,,,,,,,,0.0,,0,continue,manual,12.95,,false,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
iles-feroe,,,,,,,,,5Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,19.95,,false,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
iles-feroe,,,,,,,,,10Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,28.95,,false,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
iles-feroe,,,,,,,,,20Gb / 30 jours,,,,,,,,,0.0,,0,continue,manual,42.95,,false,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
grenade,Grenade,"<p><strong>Type de forfait</strong><em><strong> :  eSIM de données. Aucun numéro de téléphone attribué.</strong></em></p>
<p><strong>Période d'achat : <em>30 jours avant l'activation maximum</em></strong></p>
<p><strong>Début de la période de validité : <em>Première connexion au réseau de destination</em></strong></p>
<p><strong>Appareils compatible : <em>Voir la liste <a rel=""noopener"" title=""Appareils compatibles eSIM"" href=""https://quebecesim.ca/pages/appareils-compatibles"" target=""_blank"">ici</a></em></strong></p>
<p><strong>Rechargeable :<em> Oui</em></strong></p>
<p><strong>Point d'accès Wifi : <em>Oui</em></strong></p>
<p><strong>       </strong></p>
<h5>* Illimité MAX : 3Gb par jour. 1MB par secondes après le dépassement de 3Gb. Se renouvelle à chaque jour.</h5>",Québec eSim,Electronics > Communications > Telephony > Mobile & Smart Phone Accessories > Mobile Phone Pre-Paid Cards & SIM Cards,Carte eSim,"",true,Forfaits disponibles,1 Gb / 10 jours,,,,,,,,,0.0,,0,continue,manual,15.95,,false,true,,,,,,https://cdn.shopify.com/s/files/1/0646/4038/5102/files/world_5.png?v=1770059468,1,"",false,Quebecesim / Forfaits eSIM pour vos voyages!,"Quebecesim.ca : Découvrez l'ensemble des forfaits eSIM pour plus de 150 destinations avec Québecesim! Forfaits mondials, régions du monde et par pays.",6030,,,,,,,,,,,,rouge,,,kg,,,true,,,true,,,true,,,active
