Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
costa-rica,,,,,,,,,10GB / 5 Days,,,,,,,,TELNA-COSTA-RICA-10GB-5D,0.0,,0,deny,manual,40.99,,false,false,,,,,,,,,,,,,kg,,,
costa-rica,,,,,,,,,10GB / 10 Days,,,,,,,,TELNA-COSTA-RICA-10GB-10D,0.0,,0,deny,manual,41.99,,false,false,,,,,,,,,,,,,kg,,,
costa-rica,,,,,,,,,10GB / 15 Days,,,,,,,,TELNA-COSTA-RICA-10GB-15D,0.0,,0,deny,manual,42.99,,false,false,,,,,,,,,,,,,kg,,,
costa-rica,,,,,,,,,10GB / 30 Days,,,,,,,,TELNA-COSTA-RICA-10GB-30D,0.0,,0,deny,manual,46.99,,false,false,,,,,,,,,,,,,kg,,,
costa-rica,,,,,,,,,20GB / 5 Days,,,,,,,,TELNA-COSTA-RICA-20GB-5D,0.0,,0,deny,manual,60.99,,false,false,,,,,,,,,,,,,kg,,,
costa-rica,,,,,,,,,20GB / 10 Days,,,,,,,,TELNA-COSTA-RICA-20GB-10D,0.0,,0,deny,manual,61.99,,false,false,,,,,,,,,,,,,kg,,,
costa-rica,,,,,,,,,20GB / 15 Days,,,,,,,,TELNA-COSTA-RICA-20GB-15D,0.0,,0,deny,manual,62.99,,false,false,,,,,,,,,,,,,kg,,,
costa-rica,,,,,,,,,20GB / 30 Days,,,,,,,,TELNA-COSTA-RICA-20GB-30D,0.0,,0,deny,manual,66.99,,false,false,,,,,,,,,,,,,kg,,,
costa-rica,,,,,,,,,Unlimited / 5 Days,,,,,,,,TELNA-COSTA-RICA-UNLIMITED-5D,0.0,,0,deny,manual,24.99,,false,false,,,,,,,,,,,,,kg,,,
costa-rica,,,,,,,,,Unlimited / 10 Days,,,,,,,,TELNA-COSTA-RICA-UNLIMITED-10D,0.0,,0,deny,manual,54.99,,false,false,,,,,,,,,,,,,kg,,,
costa-rica,,,,,,,,,Unlimited / 15 Days,,,,,,,,TELNA-COSTA-RICA-UNLIMITED-15D,0.0,,0,deny,manual,79.99,,false,false,,,,,,,,,,,,,kg,,,
costa-rica,,,,,,,,,Unlimited / 30 Days,,,,,,,,TELNA-COSTA-RICA-UNLIMITED-30D,0.0,,0,deny,manual,99.99,,false,false,,,,,,,,,,,,,kg,,,
colombia,Colombia,"<p>Travel eSIM data plan for Colombia.</p>
<p>Si vous possédez déjà une eSIM de chez nous, cet achat sera ajouté à votre eSIM existante sous forme de recharge. S’il s’agit de votre premier achat, nous vous enverrons votre code QR par courriel après la confirmation de votre paiement.</p>",Quebec eSIM,,eSIM,"Colombia, eSIM, Telna",false,Plan,1GB / 5 Days,,,,,,,,TELNA-COLOMBIA-1GB-5D,0.0,,0,deny,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,active
colombia,,,,,,,,,1GB / 10 Days,,,,,,,,TELNA-COLOMBIA-1GB-10D,0.0,,0,deny,manual,5.99,,false,false,,,,,,,,,,,,,kg,,,
colombia,,,,,,,,,1GB / 15 Days,,,,,,,,TELNA-COLOMBIA-1GB-15D,0.0,,0,deny,manual,6.99,,false,false,,,,,,,,,,,,,kg,,,
colombia,,,,,,,,,1GB / 30 Days,,,,,,,,TELNA-COLOMBIA-1GB-30D,0.0,,0,deny,manual,8.99,,false,false,,,,,,,,,,,,,kg,,,
colombia,,,,,,,,,3GB / 5 Days,,,,,,,,TELNA-COLOMBIA-3GB-5D,0.0,,0,deny,manual,12.99,,false,false,,,,,,,,,,,,,kg,,,
colombia,,,,,,,,,3GB / 10 Days,,,,,,,,TELNA-COLOMBIA-3GB-10D,0.0,,0,deny,manual,13.99,,false,false,,,,,,,,,,,,,kg,,,
colombia,,,,,,,,,3GB / 15 Days,,,,,,,,TELNA-COLOMBIA-3GB-15D,0.0,,0,deny,manual,14.99,,false,false,,,,,,,,,,,,,kg,,,
colombia,,,,,,,,,3GB / 30 Days,,,,,,,,TELNA-COLOMBIA-3GB-30D,0.0,,0,deny,manual,16.99,,false,false,,,,,,,,,,,,,kg,,,
colombia,,,,,,,,,5GB / 5 Days,,,,,,,,TELNA-COLOMBIA-5GB-5D,0.0,,0,deny,manual,18.99,,false,false,,,,,,,,,,,,,kg,,,
colombia,,,,,,,,,5GB / 10 Days,,,,,,,,TELNA-COLOMBIA-5GB-10D,0.0,,0,deny,manual,19.99,,false,false,,,,,,,,,,,,,kg,,,
colombia,,,,,,,,,5GB / 15 Days,,,,,,,,TELNA-COLOMBIA-5GB-15D,0.0,,0,deny,manual,19.99,,false,false,,,,,,,,,,,,,kg,,,
colombia,,,,,,,,,5GB / 30 Days,,,,,,,,TELNA-COLOMBIA-5GB-30D,0.0,,0,deny,manual,22.99,,false,false,,,,,,,,,,,,,kg,,,
colombia,,,,,,,,,10GB / 5 Days,,,,,,,,TELNA-COLOMBIA-10GB-5D,0.0,,0,deny,manual,33.99,,false,false,,,,,,,,,,,,,kg,,,
colombia,,,,,,,,,10GB / 10 Days,,,,,,,,TELNA-COLOMBIA-10GB-10D,0.0,,0,deny,manual,34.99,,false,false,,,,,,,,,,,,,kg,,,
colombia,,,,,,,,,10GB / 15 Days,,,,,,,,TELNA-COLOMBIA-10GB-15D,0.0,,0,deny,manual,34.99,,false,false,,,,,,,,,,,,,kg,,,
colombia,,,,,,,,,10GB / 30 Days,,,,,,,,TELNA-COLOMBIA-10GB-30D,0.0,,0,deny,manual,37.99,,false,false,,,,,,,,,,,,,kg,,,
colombia,,,,,,,,,20GB / 5 Days,,,,,,,,TELNA-COLOMBIA-20GB-5D,0.0,,0,deny,manual,52.99,,false,false,,,,,,,,,,,,,kg,,,
colombia,,,,,,,,,20GB / 10 Days,,,,,,,,TELNA-COLOMBIA-20GB-10D,0.0,,0,deny,manual,53.99,,false,false,,,,,,,,,,,,,kg,,,
colombia,,,,,,,,,20GB / 15 Days,,,,,,,,TELNA-COLOMBIA-20GB-15D,0.0,,0,deny,manual,54.99,,false,false,,,,,,,,,,,,,kg,,,
colombia,,,,,,,,,20GB / 30 Days,,,,,,,,TELNA-COLOMBIA-20GB-30D,0.0,,0,deny,manual,58.99,,false,false,,,,,,,,,,,,,kg,,,
colombia,,,,,,,,,Unlimited / 5 Days,,,,,,,,TELNA-COLOMBIA-UNLIMITED-5D,0.0,,0,deny,manual,24.99,,false,false,,,,,,,,,,,,,kg,,,
colombia,,,,,,,,,Unlimited / 10 Days,,,,,,,,TELNA-COLOMBIA-UNLIMITED-10D,0.0,,0,deny,manual,44.99,,false,false,,,,,,,,,,,,,kg,,,
colombia,,,,,,,,,Unlimited / 15 Days,,,,,,,,TELNA-COLOMBIA-UNLIMITED-15D,0.0,,0,deny,manual,59.99,,false,false,,,,,,,,,,,,,kg,,,
colombia,,,,,,,,,Unlimited / 30 Days,,,,,,,,TELNA-COLOMBIA-UNLIMITED-30D,0.0,,0,deny,manual,99.99,,false,false,,,,,,,,,,,,,kg,,,
china,China,"<p>Travel eSIM data plan for China.</p>
<p>Si vous possédez déjà une eSIM de chez nous, cet achat sera ajouté à votre eSIM existante sous forme de recharge. S’il s’agit de votre premier achat, nous vous enverrons votre code QR par courriel après la confirmation de votre paiement.</p>",Quebec eSIM,,eSIM,"China, eSIM, Telna",false,Plan,1GB / 5 Days,,,,,,,,TELNA-CHINA-1GB-5D,0.0,,0,deny,manual,3.99,,false,false,,,,,,,,,false,,,,kg,,,active
china,,,,,,,,,1GB / 10 Days,,,,,,,,TELNA-CHINA-1GB-10D,0.0,,0,deny,manual,4.99,,false,false,,,,,,,,,,,,,kg,,,
china,,,,,,,,,1GB / 15 Days,,,,,,,,TELNA-CHINA-1GB-15D,0.0,,0,deny,manual,4.99,,false,false,,,,,,,,,,,,,kg,,,
china,,,,,,,,,1GB / 30 Days,,,,,,,,TELNA-CHINA-1GB-30D,0.0,,0,deny,manual,7.99,,false,false,,,,,,,,,,,,,kg,,,
china,,,,,,,,,3GB / 5 Days,,,,,,,,TELNA-CHINA-3GB-5D,0.0,,0,deny,manual,4.99,,false,false,,,,,,,,,,,,,kg,,,
china,,,,,,,,,3GB / 10 Days,,,,,,,,TELNA-CHINA-3GB-10D,0.0,,0,deny,manual,5.99,,false,false,,,,,,,,,,,,,kg,,,
china,,,,,,,,,3GB / 15 Days,,,,,,,,TELNA-CHINA-3GB-15D,0.0,,0,deny,manual,6.99,,false,false,,,,,,,,,,,,,kg,,,
china,,,,,,,,,3GB / 30 Days,,,,,,,,TELNA-CHINA-3GB-30D,0.0,,0,deny,manual,8.99,,false,false,,,,,,,,,,,,,kg,,,
china,,,,,,,,,5GB / 5 Days,,,,,,,,TELNA-CHINA-5GB-5D,0.0,,0,deny,manual,5.99,,false,false,,,,,,,,,,,,,kg,,,
china,,,,,,,,,5GB / 10 Days,,,,,,,,TELNA-CHINA-5GB-10D,0.0,,0,deny,manual,6.99,,false,false,,,,,,,,,,,,,kg,,,
china,,,,,,,,,5GB / 15 Days,,,,,,,,TELNA-CHINA-5GB-15D,0.0,,0,deny,manual,7.99,,false,false,,,,,,,,,,,,,kg,,,
china,,,,,,,,,5GB / 30 Days,,,,,,,,TELNA-CHINA-5GB-30D,0.0,,0,deny,manual,9.99,,false,false,,,,,,,,,,,,,kg,,,
china,,,,,,,,,10GB / 5 Days,,,,,,,,TELNA-CHINA-10GB-5D,0.0,,0,deny,manual,12.99,,false,false,,,,,,,,,,,,,kg,,,
china,,,,,,,,,10GB / 10 Days,,,,,,,,TELNA-CHINA-10GB-10D,0.0,,0,deny,manual,13.99,,false,false,,,,,,,,,,,,,kg,,,
china,,,,,,,,,10GB / 15 Days,,,,,,,,TELNA-CHINA-10GB-15D,0.0,,0,deny,manual,14.99,,false,false,,,,,,,,,,,,,kg,,,
china,,,,,,,,,10GB / 30 Days,,,,,,,,TELNA-CHINA-10GB-30D,0.0,,0,deny,manual,16.99,,false,false,,,,,,,,,,,,,kg,,,
china,,,,,,,,,20GB / 5 Days,,,,,,,,TELNA-CHINA-20GB-5D,0.0,,0,deny,manual,23.99,,false,false,,,,,,,,,,,,,kg,,,
china,,,,,,,,,20GB / 10 Days,,,,,,,,TELNA-CHINA-20GB-10D,0.0,,0,deny,manual,24.99,,false,false,,,,,,,,,,,,,kg,,,
china,,,,,,,,,20GB / 15 Days,,,,,,,,TELNA-CHINA-20GB-15D,0.0,,0,deny,manual,24.99,,false,false,,,,,,,,,,,,,kg,,,
china,,,,,,,,,20GB / 30 Days,,,,,,,,TELNA-CHINA-20GB-30D,0.0,,0,deny,manual,27.99,,false,false,,,,,,,,,,,,,kg,,,
china,,,,,,,,,Unlimited / 5 Days,,,,,,,,TELNA-CHINA-UNLIMITED-5D,0.0,,0,deny,manual,24.99,,false,false,,,,,,,,,,,,,kg,,,
china,,,,,,,,,Unlimited / 10 Days,,,,,,,,TELNA-CHINA-UNLIMITED-10D,0.0,,0,deny,manual,39.99,,false,false,,,,,,,,,,,,,kg,,,
china,,,,,,,,,Unlimited / 15 Days,,,,,,,,TELNA-CHINA-UNLIMITED-15D,0.0,,0,deny,manual,59.99,,false,false,,,,,,,,,,,,,kg,,,
china,,,,,,,,,Unlimited / 30 Days,,,,,,,,TELNA-CHINA-UNLIMITED-30D,0.0,,0,deny,manual,84.99,,false,false,,,,,,,,,,,,,kg,,,
chile,Chile,"<p>Travel eSIM data plan for Chile.</p>
<p>Si vous possédez déjà une eSIM de chez nous, cet achat sera ajouté à votre eSIM existante sous forme de recharge. S’il s’agit de votre premier achat, nous vous enverrons votre code QR par courriel après la confirmation de votre paiement.</p>",Quebec eSIM,,eSIM,"Chile, eSIM, Telna",false,Plan,1GB / 5 Days,,,,,,,,TELNA-CHILE-1GB-5D,0.0,,0,deny,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,active
chile,,,,,,,,,1GB / 10 Days,,,,,,,,TELNA-CHILE-1GB-10D,0.0,,0,deny,manual,5.99,,false,false,,,,,,,,,,,,,kg,,,
chile,,,,,,,,,1GB / 15 Days,,,,,,,,TELNA-CHILE-1GB-15D,0.0,,0,deny,manual,6.99,,false,false,,,,,,,,,,,,,kg,,,
chile,,,,,,,,,1GB / 30 Days,,,,,,,,TELNA-CHILE-1GB-30D,0.0,,0,deny,manual,8.99,,false,false,,,,,,,,,,,,,kg,,,
chile,,,,,,,,,3GB / 5 Days,,,,,,,,TELNA-CHILE-3GB-5D,0.0,,0,deny,manual,8.99,,false,false,,,,,,,,,,,,,kg,,,
chile,,,,,,,,,3GB / 10 Days,,,,,,,,TELNA-CHILE-3GB-10D,0.0,,0,deny,manual,9.99,,false,false,,,,,,,,,,,,,kg,,,
chile,,,,,,,,,3GB / 15 Days,,,,,,,,TELNA-CHILE-3GB-15D,0.0,,0,deny,manual,9.99,,false,false,,,,,,,,,,,,,kg,,,
chile,,,,,,,,,3GB / 30 Days,,,,,,,,TELNA-CHILE-3GB-30D,0.0,,0,deny,manual,12.99,,false,false,,,,,,,,,,,,,kg,,,
chile,,,,,,,,,5GB / 5 Days,,,,,,,,TELNA-CHILE-5GB-5D,0.0,,0,deny,manual,11.99,,false,false,,,,,,,,,,,,,kg,,,
chile,,,,,,,,,5GB / 10 Days,,,,,,,,TELNA-CHILE-5GB-10D,0.0,,0,deny,manual,12.99,,false,false,,,,,,,,,,,,,kg,,,
chile,,,,,,,,,5GB / 15 Days,,,,,,,,TELNA-CHILE-5GB-15D,0.0,,0,deny,manual,13.99,,false,false,,,,,,,,,,,,,kg,,,
chile,,,,,,,,,5GB / 30 Days,,,,,,,,TELNA-CHILE-5GB-30D,0.0,,0,deny,manual,15.99,,false,false,,,,,,,,,,,,,kg,,,
chile,,,,,,,,,10GB / 5 Days,,,,,,,,TELNA-CHILE-10GB-5D,0.0,,0,deny,manual,21.99,,false,false,,,,,,,,,,,,,kg,,,
chile,,,,,,,,,10GB / 10 Days,,,,,,,,TELNA-CHILE-10GB-10D,0.0,,0,deny,manual,22.99,,false,false,,,,,,,,,,,,,kg,,,
chile,,,,,,,,,10GB / 15 Days,,,,,,,,TELNA-CHILE-10GB-15D,0.0,,0,deny,manual,23.99,,false,false,,,,,,,,,,,,,kg,,,
chile,,,,,,,,,10GB / 30 Days,,,,,,,,TELNA-CHILE-10GB-30D,0.0,,0,deny,manual,25.99,,false,false,,,,,,,,,,,,,kg,,,
chile,,,,,,,,,20GB / 5 Days,,,,,,,,TELNA-CHILE-20GB-5D,0.0,,0,deny,manual,40.99,,false,false,,,,,,,,,,,,,kg,,,
chile,,,,,,,,,20GB / 10 Days,,,,,,,,TELNA-CHILE-20GB-10D,0.0,,0,deny,manual,41.99,,false,false,,,,,,,,,,,,,kg,,,
chile,,,,,,,,,20GB / 15 Days,,,,,,,,TELNA-CHILE-20GB-15D,0.0,,0,deny,manual,42.99,,false,false,,,,,,,,,,,,,kg,,,
chile,,,,,,,,,20GB / 30 Days,,,,,,,,TELNA-CHILE-20GB-30D,0.0,,0,deny,manual,46.99,,false,false,,,,,,,,,,,,,kg,,,
chile,,,,,,,,,Unlimited / 5 Days,,,,,,,,TELNA-CHILE-UNLIMITED-5D,0.0,,0,deny,manual,24.99,,false,false,,,,,,,,,,,,,kg,,,
chile,,,,,,,,,Unlimited / 10 Days,,,,,,,,TELNA-CHILE-UNLIMITED-10D,0.0,,0,deny,manual,39.99,,false,false,,,,,,,,,,,,,kg,,,
chile,,,,,,,,,Unlimited / 15 Days,,,,,,,,TELNA-CHILE-UNLIMITED-15D,0.0,,0,deny,manual,59.99,,false,false,,,,,,,,,,,,,kg,,,
chile,,,,,,,,,Unlimited / 30 Days,,,,,,,,TELNA-CHILE-UNLIMITED-30D,0.0,,0,deny,manual,89.99,,false,false,,,,,,,,,,,,,kg,,,
chad,Chad,"<p>Travel eSIM data plan for Chad.</p>
<p>Si vous possédez déjà une eSIM de chez nous, cet achat sera ajouté à votre eSIM existante sous forme de recharge. S’il s’agit de votre premier achat, nous vous enverrons votre code QR par courriel après la confirmation de votre paiement.</p>",Quebec eSIM,,eSIM,"Chad, eSIM, Telna",false,Plan,1GB / 5 Days,,,,,,,,TELNA-CHAD-1GB-5D,0.0,,0,deny,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,active
chad,,,,,,,,,1GB / 10 Days,,,,,,,,TELNA-CHAD-1GB-10D,0.0,,0,deny,manual,5.99,,false,false,,,,,,,,,,,,,kg,,,
chad,,,,,,,,,1GB / 15 Days,,,,,,,,TELNA-CHAD-1GB-15D,0.0,,0,deny,manual,6.99,,false,false,,,,,,,,,,,,,kg,,,
chad,,,,,,,,,1GB / 30 Days,,,,,,,,TELNA-CHAD-1GB-30D,0.0,,0,deny,manual,8.99,,false,false,,,,,,,,,,,,,kg,,,
chad,,,,,,,,,3GB / 5 Days,,,,,,,,TELNA-CHAD-3GB-5D,0.0,,0,deny,manual,13.99,,false,false,,,,,,,,,,,,,kg,,,
chad,,,,,,,,,3GB / 10 Days,,,,,,,,TELNA-CHAD-3GB-10D,0.0,,0,deny,manual,14.99,,false,false,,,,,,,,,,,,,kg,,,
chad,,,,,,,,,3GB / 15 Days,,,,,,,,TELNA-CHAD-3GB-15D,0.0,,0,deny,manual,14.99,,false,false,,,,,,,,,,,,,kg,,,
chad,,,,,,,,,3GB / 30 Days,,,,,,,,TELNA-CHAD-3GB-30D,0.0,,0,deny,manual,17.99,,false,false,,,,,,,,,,,,,kg,,,
chad,,,,,,,,,5GB / 5 Days,,,,,,,,TELNA-CHAD-5GB-5D,0.0,,0,deny,manual,23.99,,false,false,,,,,,,,,,,,,kg,,,
chad,,,,,,,,,5GB / 10 Days,,,,,,,,TELNA-CHAD-5GB-10D,0.0,,0,deny,manual,24.99,,false,false,,,,,,,,,,,,,kg,,,
chad,,,,,,,,,5GB / 15 Days,,,,,,,,TELNA-CHAD-5GB-15D,0.0,,0,deny,manual,24.99,,false,false,,,,,,,,,,,,,kg,,,
chad,,,,,,,,,5GB / 30 Days,,,,,,,,TELNA-CHAD-5GB-30D,0.0,,0,deny,manual,27.99,,false,false,,,,,,,,,,,,,kg,,,
chad,,,,,,,,,10GB / 5 Days,,,,,,,,TELNA-CHAD-10GB-5D,0.0,,0,deny,manual,42.99,,false,false,,,,,,,,,,,,,kg,,,
chad,,,,,,,,,10GB / 10 Days,,,,,,,,TELNA-CHAD-10GB-10D,0.0,,0,deny,manual,43.99,,false,false,,,,,,,,,,,,,kg,,,
chad,,,,,,,,,10GB / 15 Days,,,,,,,,TELNA-CHAD-10GB-15D,0.0,,0,deny,manual,44.99,,false,false,,,,,,,,,,,,,kg,,,
chad,,,,,,,,,10GB / 30 Days,,,,,,,,TELNA-CHAD-10GB-30D,0.0,,0,deny,manual,48.99,,false,false,,,,,,,,,,,,,kg,,,
chad,,,,,,,,,20GB / 5 Days,,,,,,,,TELNA-CHAD-20GB-5D,0.0,,0,deny,manual,72.99,,false,false,,,,,,,,,,,,,kg,,,
chad,,,,,,,,,20GB / 10 Days,,,,,,,,TELNA-CHAD-20GB-10D,0.0,,0,deny,manual,73.99,,false,false,,,,,,,,,,,,,kg,,,
chad,,,,,,,,,20GB / 15 Days,,,,,,,,TELNA-CHAD-20GB-15D,0.0,,0,deny,manual,74.99,,false,false,,,,,,,,,,,,,kg,,,
chad,,,,,,,,,20GB / 30 Days,,,,,,,,TELNA-CHAD-20GB-30D,0.0,,0,deny,manual,78.99,,false,false,,,,,,,,,,,,,kg,,,
cayman-islands,Cayman Islands,"<p>Travel eSIM data plan for Cayman Islands.</p>
<p>Si vous possédez déjà une eSIM de chez nous, cet achat sera ajouté à votre eSIM existante sous forme de recharge. S’il s’agit de votre premier achat, nous vous enverrons votre code QR par courriel après la confirmation de votre paiement.</p>",Quebec eSIM,,eSIM,"Cayman Islands, eSIM, Telna",false,Plan,1GB / 5 Days,,,,,,,,TELNA-CAYMAN-ISLANDS-1GB-5D,0.0,,0,deny,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,active
cayman-islands,,,,,,,,,1GB / 10 Days,,,,,,,,TELNA-CAYMAN-ISLANDS-1GB-10D,0.0,,0,deny,manual,5.99,,false,false,,,,,,,,,,,,,kg,,,
cayman-islands,,,,,,,,,1GB / 15 Days,,,,,,,,TELNA-CAYMAN-ISLANDS-1GB-15D,0.0,,0,deny,manual,6.99,,false,false,,,,,,,,,,,,,kg,,,
cayman-islands,,,,,,,,,1GB / 30 Days,,,,,,,,TELNA-CAYMAN-ISLANDS-1GB-30D,0.0,,0,deny,manual,8.99,,false,false,,,,,,,,,,,,,kg,,,
cayman-islands,,,,,,,,,3GB / 5 Days,,,,,,,,TELNA-CAYMAN-ISLANDS-3GB-5D,0.0,,0,deny,manual,13.99,,false,false,,,,,,,,,,,,,kg,,,
cayman-islands,,,,,,,,,3GB / 10 Days,,,,,,,,TELNA-CAYMAN-ISLANDS-3GB-10D,0.0,,0,deny,manual,14.99,,false,false,,,,,,,,,,,,,kg,,,
cayman-islands,,,,,,,,,3GB / 15 Days,,,,,,,,TELNA-CAYMAN-ISLANDS-3GB-15D,0.0,,0,deny,manual,14.99,,false,false,,,,,,,,,,,,,kg,,,
cayman-islands,,,,,,,,,3GB / 30 Days,,,,,,,,TELNA-CAYMAN-ISLANDS-3GB-30D,0.0,,0,deny,manual,17.99,,false,false,,,,,,,,,,,,,kg,,,
cayman-islands,,,,,,,,,5GB / 5 Days,,,,,,,,TELNA-CAYMAN-ISLANDS-5GB-5D,0.0,,0,deny,manual,23.99,,false,false,,,,,,,,,,,,,kg,,,
cayman-islands,,,,,,,,,5GB / 10 Days,,,,,,,,TELNA-CAYMAN-ISLANDS-5GB-10D,0.0,,0,deny,manual,24.99,,false,false,,,,,,,,,,,,,kg,,,
cayman-islands,,,,,,,,,5GB / 15 Days,,,,,,,,TELNA-CAYMAN-ISLANDS-5GB-15D,0.0,,0,deny,manual,24.99,,false,false,,,,,,,,,,,,,kg,,,
cayman-islands,,,,,,,,,5GB / 30 Days,,,,,,,,TELNA-CAYMAN-ISLANDS-5GB-30D,0.0,,0,deny,manual,27.99,,false,false,,,,,,,,,,,,,kg,,,
cayman-islands,,,,,,,,,10GB / 5 Days,,,,,,,,TELNA-CAYMAN-ISLANDS-10GB-5D,0.0,,0,deny,manual,40.99,,false,false,,,,,,,,,,,,,kg,,,
cayman-islands,,,,,,,,,10GB / 10 Days,,,,,,,,TELNA-CAYMAN-ISLANDS-10GB-10D,0.0,,0,deny,manual,41.99,,false,false,,,,,,,,,,,,,kg,,,
cayman-islands,,,,,,,,,10GB / 15 Days,,,,,,,,TELNA-CAYMAN-ISLANDS-10GB-15D,0.0,,0,deny,manual,42.99,,false,false,,,,,,,,,,,,,kg,,,
cayman-islands,,,,,,,,,10GB / 30 Days,,,,,,,,TELNA-CAYMAN-ISLANDS-10GB-30D,0.0,,0,deny,manual,46.99,,false,false,,,,,,,,,,,,,kg,,,
cayman-islands,,,,,,,,,20GB / 5 Days,,,,,,,,TELNA-CAYMAN-ISLANDS-20GB-5D,0.0,,0,deny,manual,60.99,,false,false,,,,,,,,,,,,,kg,,,
cayman-islands,,,,,,,,,20GB / 10 Days,,,,,,,,TELNA-CAYMAN-ISLANDS-20GB-10D,0.0,,0,deny,manual,61.99,,false,false,,,,,,,,,,,,,kg,,,
cayman-islands,,,,,,,,,20GB / 15 Days,,,,,,,,TELNA-CAYMAN-ISLANDS-20GB-15D,0.0,,0,deny,manual,62.99,,false,false,,,,,,,,,,,,,kg,,,
cayman-islands,,,,,,,,,20GB / 30 Days,,,,,,,,TELNA-CAYMAN-ISLANDS-20GB-30D,0.0,,0,deny,manual,66.99,,false,false,,,,,,,,,,,,,kg,,,
cape-verde,Cape Verde,"<p>Travel eSIM data plan for Cape Verde.</p>
<p>Si vous possédez déjà une eSIM de chez nous, cet achat sera ajouté à votre eSIM existante sous forme de recharge. S’il s’agit de votre premier achat, nous vous enverrons votre code QR par courriel après la confirmation de votre paiement.</p>",Quebec eSIM,,eSIM,"Cape Verde, eSIM, Telna",false,Plan,1GB / 5 Days,,,,,,,,TELNA-CAPE-VERDE-1GB-5D,0.0,,0,deny,manual,9.99,,false,false,,,,,,,,,false,,,,kg,,,active
cape-verde,,,,,,,,,1GB / 10 Days,,,,,,,,TELNA-CAPE-VERDE-1GB-10D,0.0,,0,deny,manual,10.99,,false,false,,,,,,,,,,,,,kg,,,
cape-verde,,,,,,,,,1GB / 15 Days,,,,,,,,TELNA-CAPE-VERDE-1GB-15D,0.0,,0,deny,manual,11.99,,false,false,,,,,,,,,,,,,kg,,,
cape-verde,,,,,,,,,1GB / 30 Days,,,,,,,,TELNA-CAPE-VERDE-1GB-30D,0.0,,0,deny,manual,13.99,,false,false,,,,,,,,,,,,,kg,,,
cape-verde,,,,,,,,,3GB / 5 Days,,,,,,,,TELNA-CAPE-VERDE-3GB-5D,0.0,,0,deny,manual,28.99,,false,false,,,,,,,,,,,,,kg,,,
cape-verde,,,,,,,,,3GB / 10 Days,,,,,,,,TELNA-CAPE-VERDE-3GB-10D,0.0,,0,deny,manual,29.99,,false,false,,,,,,,,,,,,,kg,,,
cape-verde,,,,,,,,,3GB / 15 Days,,,,,,,,TELNA-CAPE-VERDE-3GB-15D,0.0,,0,deny,manual,29.99,,false,false,,,,,,,,,,,,,kg,,,
cape-verde,,,,,,,,,3GB / 30 Days,,,,,,,,TELNA-CAPE-VERDE-3GB-30D,0.0,,0,deny,manual,32.99,,false,false,,,,,,,,,,,,,kg,,,
cape-verde,,,,,,,,,5GB / 5 Days,,,,,,,,TELNA-CAPE-VERDE-5GB-5D,0.0,,0,deny,manual,48.99,,false,false,,,,,,,,,,,,,kg,,,
cape-verde,,,,,,,,,5GB / 10 Days,,,,,,,,TELNA-CAPE-VERDE-5GB-10D,0.0,,0,deny,manual,49.99,,false,false,,,,,,,,,,,,,kg,,,
cape-verde,,,,,,,,,5GB / 15 Days,,,,,,,,TELNA-CAPE-VERDE-5GB-15D,0.0,,0,deny,manual,49.99,,false,false,,,,,,,,,,,,,kg,,,
cape-verde,,,,,,,,,5GB / 30 Days,,,,,,,,TELNA-CAPE-VERDE-5GB-30D,0.0,,0,deny,manual,54.99,,false,false,,,,,,,,,,,,,kg,,,
cameroon,Cameroon,"<p>Travel eSIM data plan for Cameroon.</p>
<p>Si vous possédez déjà une eSIM de chez nous, cet achat sera ajouté à votre eSIM existante sous forme de recharge. S’il s’agit de votre premier achat, nous vous enverrons votre code QR par courriel après la confirmation de votre paiement.</p>",Quebec eSIM,,eSIM,"Cameroon, eSIM, Telna",false,Plan,1GB / 5 Days,,,,,,,,TELNA-CAMEROON-1GB-5D,0.0,,0,deny,manual,4.99,,false,false,,,,,,,,,false,,,,kg,,,active
cameroon,,,,,,,,,1GB / 10 Days,,,,,,,,TELNA-CAMEROON-1GB-10D,0.0,,0,deny,manual,5.99,,false,false,,,,,,,,,,,,,kg,,,
cameroon,,,,,,,,,1GB / 15 Days,,,,,,,,TELNA-CAMEROON-1GB-15D,0.0,,0,deny,manual,6.99,,false,false,,,,,,,,,,,,,kg,,,
cameroon,,,,,,,,,1GB / 30 Days,,,,,,,,TELNA-CAMEROON-1GB-30D,0.0,,0,deny,manual,8.99,,false,false,,,,,,,,,,,,,kg,,,
